symbol,date,isEnabled
JFR,2020-04-09,true
JFU,2020-04-09,true
JG,2020-04-09,true
JGH,2020-04-09,true
JHAA,2020-04-09,true
JHB,2020-04-09,true
JHCS,2020-04-09,true
JHEM,2020-04-09,true
JHG,2020-04-09,true
JHI,2020-04-09,true
JHMA,2020-04-09,true
JHMC,2020-04-09,true
JHMD,2020-04-09,true
JHME,2020-04-09,true
JHMF,2020-04-09,true
JHMH,2020-04-09,true
JHMI,2020-04-09,true
JHML,2020-04-09,true
JHMM,2020-04-09,true
JHMS,2020-04-09,true
JHMT,2020-04-09,true
JHMU,2020-04-09,true
JHS,2020-04-09,true
JHSC,2020-04-09,true
JHX,2020-04-09,true
JHY,2020-04-09,true
JIGB,2020-04-09,true
JIH,2020-04-09,true
JIH+,2020-04-09,true
JIH=,2020-04-09,true
JILL,2020-04-09,true
JJA,2020-04-09,true
JJC,2020-04-09,true
JJE,2020-04-09,true
JJG,2020-04-09,true
JJM,2020-04-09,true
JJN,2020-04-09,true
JJP,2020-04-09,true
JJS,2020-04-09,true
JJSF,2020-04-09,true
JJT,2020-04-09,true
JJU,2020-04-09,true
JKD,2020-04-09,true
JKE,2020-04-09,true
JKF,2020-04-09,true
JKG,2020-04-09,true
JKH,2020-04-09,true
JKHY,2020-04-09,true
JKI,2020-04-09,true
JKJ,2020-04-09,true
JKK,2020-04-09,true
JKL,2020-04-09,true
JKS,2020-04-09,true
JLL,2020-04-09,true
JLS,2020-04-09,true
JMBS,2020-04-09,true
JMEI,2020-04-09,true
JMF,2020-04-09,true
JMIA,2020-04-09,true
JMIN,2020-04-09,true
JMLP,2020-04-09,true
JMM,2020-04-09,true
JMOM,2020-04-09,true
JMP,2020-04-09,true
JMPNL,2020-04-09,true
JMPNZ,2020-04-09,true
JMST,2020-04-09,true
JMUB,2020-04-09,true
JNCE,2020-04-09,true
JNJ,2020-04-09,true
JNK,2020-04-09,true
JNMF,2020-04-09,true
JNPR,2020-04-09,true
JNUG,2020-04-09,true
JO,2020-04-09,true
JOB,2020-04-09,true
JOBS,2020-04-09,true
JOE,2020-04-09,true
JOF,2020-04-09,true
JOUT,2020-04-09,true
JOYY,2020-04-09,true
JP,2020-04-09,true
JPC,2020-04-09,true
JPED,2020-04-09,true
JPEM,2020-04-09,true
JPEU,2020-04-09,true
JPGB,2020-04-09,true
JPGE,2020-04-09,true
JPHF,2020-04-09,true
JPHY,2020-04-09,true
JPI,2020-04-09,true
JPIN,2020-04-09,true
JPLS,2020-04-09,true
JPM,2020-04-09,true
JPM-C,2020-04-09,true
JPM-D,2020-04-09,true
JPM-G,2020-04-09,true
JPM-H,2020-04-09,true
JPM-J,2020-04-09,true
JPMB,2020-04-09,true
JPME,2020-04-09,true
JPMF,2020-04-09,true
JPMV,2020-04-09,true
JPN,2020-04-09,true
JPNL,2020-04-09,true
JPS,2020-04-09,true
JPSE,2020-04-09,true
JPST,2020-04-09,true
JPT,2020-04-09,true
JPUS,2020-04-09,true
JPXN,2020-04-09,true
JQC,2020-04-09,true
JQUA,2020-04-09,true
JRI,2020-04-09,true
JRJC,2020-04-09,true
JRO,2020-04-09,true
JRS,2020-04-09,true
JRSH,2020-04-09,true
JRVR,2020-04-09,true
JSD,2020-04-09,true
JSM,2020-04-09,true
JSMD,2020-04-09,true
JSML,2020-04-09,true
JT,2020-04-09,true
JTA,2020-04-09,true
JTD,2020-04-09,true
JUST,2020-04-09,true
JVA,2020-04-09,true
JVAL,2020-04-09,true
JW.A,2020-04-09,true
JW.B,2020-04-09,true
JWN,2020-04-09,true
JXI,2020-04-09,true
JYNT,2020-04-09,true
K,2020-04-09,true
KAI,2020-04-09,true
KALA,2020-04-09,true
KALL,2020-04-09,true
KALU,2020-04-09,true
KALV,2020-04-09,true
KAMN,2020-04-09,true
KAPR,2020-04-09,false
KAR,2020-04-09,true
KARS,2020-04-09,true
KB,2020-04-09,true
KBA,2020-04-09,true
KBAL,2020-04-09,true
KBE,2020-04-09,true
KBH,2020-04-09,true
KBLM,2020-04-09,true
KBLMR,2020-04-09,true
KBLMU,2020-04-09,true
KBLMW,2020-04-09,true
KBR,2020-04-09,true
KBSF,2020-04-09,true
KBWB,2020-04-09,true
KBWD,2020-04-09,true
KBWP,2020-04-09,true
KBWR,2020-04-09,true
KBWY,2020-04-09,true
KCAPL,2020-04-09,true
KCCB,2020-04-09,true
KCE,2020-04-09,true
KCNY,2020-04-09,true
KDFI,2020-04-09,true
KDMN,2020-04-09,true
KDP,2020-04-09,true
KE,2020-04-09,true
KELYA,2020-04-09,true
KELYB,2020-04-09,true
KEM,2020-04-09,true
KEMQ,2020-04-09,true
KEMX,2020-04-09,true
KEN,2020-04-09,true
KEP,2020-04-09,true
KEQU,2020-04-09,true
KERN,2020-04-09,true
KERNW,2020-04-09,true
KEX,2020-04-09,true
KEY,2020-04-09,true
KEY-I,2020-04-09,true
KEY-J,2020-04-09,true
KEY-K,2020-04-09,true
KEYS,2020-04-09,true
KF,2020-04-09,true
KFFB,2020-04-09,true
KFRC,2020-04-09,true
KFS,2020-04-09,true
KFY,2020-04-09,true
KFYP,2020-04-09,true
KGC,2020-04-09,true
KGJI,2020-04-09,true
KGRN,2020-04-09,true
KHC,2020-04-09,true
KIDS,2020-04-09,true
KIE,2020-04-09,true
KIM,2020-04-09,true
KIM-L,2020-04-09,true
KIM-M,2020-04-09,true
KIN,2020-04-09,true
KINS,2020-04-09,true
KIO,2020-04-09,true
KIQ,2020-04-09,true
KIRK,2020-04-09,true
KJAN,2020-04-09,true
KKR,2020-04-09,true
KKR-A,2020-04-09,true
KKR-B,2020-04-09,true
KL,2020-04-09,true
KLAC,2020-04-09,true
KLCD,2020-04-09,true
KLDO,2020-04-09,true
KLDW,2020-04-09,true
KLIC,2020-04-09,true
KLR,2020-04-09,true
KLR+,2020-04-09,true
KLXE,2020-04-09,true
KMB,2020-04-09,true
KMDA,2020-04-09,true
KMED,2020-04-09,true
KMF,2020-04-09,true
KMI,2020-04-09,true
KMPH,2020-04-09,true
KMPR,2020-04-09,true
KMT,2020-04-09,true
KMX,2020-04-09,true
KN,2020-04-09,true
KNAB,2020-04-09,true
KNDI,2020-04-09,true
KNG,2020-04-09,true
KNL,2020-04-09,true
KNOP,2020-04-09,true
KNOW,2020-04-09,true
KNSA,2020-04-09,true
KNSL,2020-04-09,true
KNX,2020-04-09,true
KO,2020-04-09,true
KOCT,2020-04-09,true
KOD,2020-04-09,true
KODK,2020-04-09,true
KOF,2020-04-09,true
KOIN,2020-04-09,true
KOKU,2020-04-09,false
KOL,2020-04-09,true
KOLD,2020-04-09,true
KOMP,2020-04-09,true
KOP,2020-04-09,true
KOPN,2020-04-09,true
KORP,2020-04-09,true
KORU,2020-04-09,true
KOS,2020-04-09,true
KOSS,2020-04-09,true
KPTI,2020-04-09,true
KR,2020-04-09,true
KRA,2020-04-09,true
KRC,2020-04-09,true
KRE,2020-04-09,true
KREF,2020-04-09,true
KRG,2020-04-09,true
KRKR,2020-04-09,true
KRMA,2020-04-09,true
KRMD,2020-04-09,true
KRNT,2020-04-09,true
KRNY,2020-04-09,true
KRO,2020-04-09,true
KROS,2020-04-09,true
KRP,2020-04-09,true
KRTX,2020-04-09,true
KRUS,2020-04-09,true
KRYS,2020-04-09,true
KSA,2020-04-09,true
KSCD,2020-04-09,true
KSM,2020-04-09,true
KSS,2020-04-09,true
KSU,2020-04-09,true
KSU-,2020-04-09,true
KT,2020-04-09,true
KTB,2020-04-09,true
KTCC,2020-04-09,true
KTF,2020-04-09,true
KTH,2020-04-09,true
KTN,2020-04-09,true
KTOS,2020-04-09,true
KTOV,2020-04-09,true
KTOVW,2020-04-09,true
KTP,2020-04-09,true
KURA,2020-04-09,true
KURE,2020-04-09,true
KVHI,2020-04-09,true
KW,2020-04-09,true
KWEB,2020-04-09,true
KWR,2020-04-09,true
KXI,2020-04-09,true
KXIN,2020-04-09,true
KYN,2020-04-09,true
KZIA,2020-04-09,true
KZR,2020-04-09,true
L,2020-04-09,true
LABD,2020-04-09,true
LABU,2020-04-09,true
LAC,2020-04-09,true
LACK,2020-04-09,true
LACQ,2020-04-09,true
LACQU,2020-04-09,true
LACQW,2020-04-09,true
LAD,2020-04-09,true
LADR,2020-04-09,true
LAIX,2020-04-09,true
LAKE,2020-04-09,true
LAMR,2020-04-09,true
LANC,2020-04-09,true
LAND,2020-04-09,true
LANDP,2020-04-09,true
LARK,2020-04-09,true
LASR,2020-04-09,true
LATN,2020-04-09,true
LATNU,2020-04-09,true
LATNW,2020-04-09,true
LAUR,2020-04-09,true
LAWS,2020-04-09,true
LAZ,2020-04-09,true
LAZY,2020-04-09,true
LB,2020-04-09,true
LBAI,2020-04-09,true
LBC,2020-04-09,true
LBJ,2020-04-09,true
LBRDA,2020-04-09,true
LBRDK,2020-04-09,true
LBRT,2020-04-09,true
LBTYA,2020-04-09,true
LBTYB,2020-04-09,true
LBTYK,2020-04-09,true
LBY,2020-04-09,true
LC,2020-04-09,true
LCA,2020-04-09,true
LCAHU,2020-04-09,true
LCAHW,2020-04-09,true
LCI,2020-04-09,true
LCII,2020-04-09,true
LCNB,2020-04-09,true
LCR,2020-04-09,true
LCTX,2020-04-09,true
LCUT,2020-04-09,true
LD,2020-04-09,true
LDEM,2020-04-09,true
LDL,2020-04-09,true
LDOS,2020-04-09,true
LDP,2020-04-09,true
LDRS,2020-04-09,true
LDSF,2020-04-09,true
LDUR,2020-04-09,true
LE,2020-04-09,true
LEA,2020-04-09,true
LEAD,2020-04-09,true
LEAF,2020-04-09,true
LECO,2020-04-09,true
LEDS,2020-04-09,true
LEE,2020-04-09,true
LEG,2020-04-09,true
LEGH,2020-04-09,true
LEGR,2020-04-09,true
LEJU,2020-04-09,true
LEMB,2020-04-09,true
LEN,2020-04-09,true
LEN.B,2020-04-09,true
LEND,2020-04-09,true
LEO,2020-04-09,true
LEU,2020-04-09,true
LEVI,2020-04-09,true
LEVL,2020-04-09,true
LFAC,2020-04-09,true
LFACU,2020-04-09,true
LFACW,2020-04-09,true
LFC,2020-04-09,true
LFEQ,2020-04-09,true
LFUS,2020-04-09,true
LFVN,2020-04-09,true
LGC,2020-04-09,true
LGC+,2020-04-09,true
LGC=,2020-04-09,true
LGF.A,2020-04-09,true
LGF.B,2020-04-09,true
LGH,2020-04-09,true
LGI,2020-04-09,true
LGIH,2020-04-09,true
LGL,2020-04-09,true
LGLV,2020-04-09,true
LGND,2020-04-09,true
LGOV,2020-04-09,true
LH,2020-04-09,true
LHC,2020-04-09,true
LHC+,2020-04-09,true
LHC=,2020-04-09,true
LHCG,2020-04-09,true
LHX,2020-04-09,true
LIFE,2020-04-09,true
LII,2020-04-09,true
LILA,2020-04-09,true
LILAK,2020-04-09,true
LIN,2020-04-09,true
LINC,2020-04-09,true
LIND,2020-04-09,true
LINX,2020-04-09,true
LIQT,2020-04-09,true
LIT,2020-04-09,true
LITB,2020-04-09,true
LITE,2020-04-09,true
LIVE,2020-04-09,true
LIVK,2020-04-09,true
LIVKU,2020-04-09,true
LIVKW,2020-04-09,true
LIVN,2020-04-09,true
LIVX,2020-04-09,true
LIZI,2020-04-09,true
LJPC,2020-04-09,true
LK,2020-04-09,true
LKCO,2020-04-09,true
LKFN,2020-04-09,true
LKOR,2020-04-09,true
LKQ,2020-04-09,true
LL,2020-04-09,true
LLEX,2020-04-09,true
LLIT,2020-04-09,true
LLNW,2020-04-09,true
LLY,2020-04-09,true
LM,2020-04-09,true
LMAT,2020-04-09,true
LMB,2020-04-09,true
LMBS,2020-04-09,true
LMFA,2020-04-09,true
LMFAW,2020-04-09,true
LMHA,2020-04-09,true
LMHB,2020-04-09,true
LMLB,2020-04-09,true
LMNL,2020-04-09,true
LMNR,2020-04-09,true
LMNX,2020-04-09,true
LMPX,2020-04-09,true
LMRK,2020-04-09,true
LMRKN,2020-04-09,true
LMRKO,2020-04-09,true
LMRKP,2020-04-09,true
LMST,2020-04-09,true
LMT,2020-04-09,true
LN,2020-04-09,true
LNC,2020-04-09,true
LND,2020-04-09,true
LNDC,2020-04-09,true
LNG,2020-04-09,true
LNGR,2020-04-09,true
LNN,2020-04-09,true
LNT,2020-04-09,true
LNTH,2020-04-09,true
LOAC,2020-04-09,true
LOACR,2020-04-09,true
LOACU,2020-04-09,true
LOACW,2020-04-09,true
LOAN,2020-04-09,true
LOB,2020-04-09,true
LOCO,2020-04-09,true
LODE,2020-04-09,true
LOGC,2020-04-09,true
LOGI,2020-04-09,true
LOGM,2020-04-09,true
LOMA,2020-04-09,true
LONE,2020-04-09,true
LOOP,2020-04-09,true
LOPE,2020-04-09,true
LORL,2020-04-09,true
LOUP,2020-04-09,true
LOV,2020-04-09,true
LOVE,2020-04-09,true
LOW,2020-04-09,true
LOWC,2020-04-09,true
LPCN,2020-04-09,true
LPG,2020-04-09,true
LPI,2020-04-09,true
LPL,2020-04-09,true
LPLA,2020-04-09,true
LPSN,2020-04-09,true
LPTH,2020-04-09,true
LPTX,2020-04-09,true
LPX,2020-04-09,true
LQD,2020-04-09,true
LQDA,2020-04-09,true
LQDH,2020-04-09,true
LQDI,2020-04-09,true
LQDT,2020-04-09,true
LRCX,2020-04-09,true
LRGE,2020-04-09,true
LRGF,2020-04-09,true
LRN,2020-04-09,true
LRNZ,2020-04-09,false
LSACU,2020-04-09,true
LSAF,2020-04-09,true
LSBK,2020-04-09,true
LSCC,2020-04-09,true
LSI,2020-04-09,true
LSLT,2020-04-09,true
LSST,2020-04-09,true
LSTR,2020-04-09,true
LSXMA,2020-04-09,true
LSXMB,2020-04-09,true
LSXMK,2020-04-09,true
LTBR,2020-04-09,true
LTC,2020-04-09,true
LTHM,2020-04-09,true
LTL,2020-04-09,true
LTM,2020-04-09,true
LTPZ,2020-04-09,true
LTRPA,2020-04-09,true
LTRPB,2020-04-09,true
LTRX,2020-04-09,true
LUB,2020-04-09,true
LULU,2020-04-09,true
LUMO,2020-04-09,true
LUNA,2020-04-09,true
LUV,2020-04-09,true
LVGO,2020-04-09,true
LVHB,2020-04-09,true
LVHD,2020-04-09,true
LVHE,2020-04-09,true
LVHI,2020-04-09,true
LVS,2020-04-09,true
LVUS,2020-04-09,true
LW,2020-04-09,true
LWAY,2020-04-09,true
LX,2020-04-09,true
LXFR,2020-04-09,true
LXP,2020-04-09,true
LXP-C,2020-04-09,true
LXRX,2020-04-09,true
LXU,2020-04-09,true
LYB,2020-04-09,true
LYFT,2020-04-09,true
LYG,2020-04-09,true
LYL,2020-04-09,true
LYTS,2020-04-09,true
LYV,2020-04-09,true
LZB,2020-04-09,true
M,2020-04-09,true
MA,2020-04-09,true
MAA,2020-04-09,true
MAA-I,2020-04-09,true
MAAX,2020-04-09,true
MAC,2020-04-09,true
MACK,2020-04-09,true
MAG,2020-04-09,true
MAGA,2020-04-09,true
MAGS,2020-04-09,true
MAIN,2020-04-09,true
MAN,2020-04-09,true
MANH,2020-04-09,true
MANT,2020-04-09,true
MANU,2020-04-09,true
MAR,2020-04-09,true
MARA,2020-04-09,true
MARB,2020-04-09,true
MARK,2020-04-09,true
MARPS,2020-04-09,true
MAS,2020-04-09,true
MASI,2020-04-09,true
MAT,2020-04-09,true
MATW,2020-04-09,true
MATX,2020-04-09,true
MAV,2020-04-09,true
MAXR,2020-04-09,true
MAYS,2020-04-09,true
MBB,2020-04-09,true
MBCN,2020-04-09,true
MBI,2020-04-09,true
MBII,2020-04-09,true
MBIN,2020-04-09,true
MBINO,2020-04-09,true
MBINP,2020-04-09,true
MBIO,2020-04-09,true
MBNKP,2020-04-09,true
MBOT,2020-04-09,true
MBRX,2020-04-09,true
MBSD,2020-04-09,true
MBT,2020-04-09,true
MBUU,2020-04-09,true
MBWM,2020-04-09,true
MC,2020-04-09,true
MCA,2020-04-09,true
MCB,2020-04-09,true
MCBC,2020-04-09,true
MCBS,2020-04-09,true
MCC,2020-04-09,true
MCD,2020-04-09,true
MCEF,2020-04-09,true
MCEP,2020-04-09,true
MCF,2020-04-09,true
MCFT,2020-04-09,true
MCHI,2020-04-09,true
MCHP,2020-04-09,true
MCHX,2020-04-09,true
MCI,2020-04-09,true
MCK,2020-04-09,true
MCMJ,2020-04-09,true
MCMJW,2020-04-09,true
MCN,2020-04-09,true
MCO,2020-04-09,true
MCR,2020-04-09,true
MCRB,2020-04-09,true
MCRI,2020-04-09,true
MCRO,2020-04-09,true
MCS,2020-04-09,true
MCV,2020-04-09,true
MCX,2020-04-09,true
MCY,2020-04-09,true
MD,2020-04-09,true
MDB,2020-04-09,true
MDC,2020-04-09,true
MDCA,2020-04-09,true
MDGL,2020-04-09,true
MDGS,2020-04-09,true
MDGSW,2020-04-09,true
MDIA,2020-04-09,true
MDIV,2020-04-09,true
MDJH,2020-04-09,true
MDLA,2020-04-09,true
MDLQ,2020-04-09,true
MDLX,2020-04-09,true
MDLY,2020-04-09,true
MDLZ,2020-04-09,true
MDP,2020-04-09,true
MDRR,2020-04-09,true
MDRRP,2020-04-09,true
MDRX,2020-04-09,true
MDT,2020-04-09,true
MDU,2020-04-09,true
MDWD,2020-04-09,true
MDY,2020-04-09,true
MDYG,2020-04-09,true
MDYV,2020-04-09,true
MEAR,2020-04-09,true
MEC,2020-04-09,true
MED,2020-04-09,true
MEDP,2020-04-09,true
MEDS,2020-04-09,true
MEET,2020-04-09,true
MEI,2020-04-09,true
MEIP,2020-04-09,true
MELI,2020-04-09,true
MEN,2020-04-09,true
MEOH,2020-04-09,true
MER-K,2020-04-09,true
MERC,2020-04-09,true
MESA,2020-04-09,true
MESO,2020-04-09,true
MET,2020-04-09,true
MET-A,2020-04-09,true
MET-E,2020-04-09,true
MET-F,2020-04-09,true
METC,2020-04-09,true
METX,2020-04-09,true
MEXX,2020-04-09,true
MFA,2020-04-09,true
MFA-B,2020-04-09,true
MFA-C,2020-04-09,true
MFAC,2020-04-09,true
MFAC+,2020-04-09,true
MFAC=,2020-04-09,true
MFC,2020-04-09,true
MFD,2020-04-09,true
MFDX,2020-04-09,true
MFEM,2020-04-09,true
MFG,2020-04-09,true
MFGP,2020-04-09,true
MFH,2020-04-09,true
MFIN,2020-04-09,true
MFINL,2020-04-09,true
MFL,2020-04-09,true
MFM,2020-04-09,true
MFMS,2020-04-09,true
MFNC,2020-04-09,true
MFO,2020-04-09,true
MFSF,2020-04-09,true
MFT,2020-04-09,true
MFUS,2020-04-09,true
MFV,2020-04-09,true
MG,2020-04-09,true
MGA,2020-04-09,true
MGC,2020-04-09,true
MGEE,2020-04-09,true
MGEN,2020-04-09,true
MGF,2020-04-09,true
MGI,2020-04-09,true
MGIC,2020-04-09,true
MGK,2020-04-09,true
MGLN,2020-04-09,true
MGM,2020-04-09,true
MGNX,2020-04-09,true
MGP,2020-04-09,true
MGPI,2020-04-09,true
MGR,2020-04-09,true
MGRC,2020-04-09,true
MGTA,2020-04-09,true
MGTX,2020-04-09,true
MGU,2020-04-09,true
MGV,2020-04-09,true
MGY,2020-04-09,true
MGYR,2020-04-09,true
MH-A,2020-04-09,true
MH-C,2020-04-09,true
MH-D,2020-04-09,true
MHD,2020-04-09,true
MHE,2020-04-09,true
MHF,2020-04-09,true
MHH,2020-04-09,true
MHI,2020-04-09,true
MHK,2020-04-09,true
MHLA,2020-04-09,true
MHLD,2020-04-09,true
MHN,2020-04-09,true
MHNC,2020-04-09,true
MHO,2020-04-09,true
MIC,2020-04-09,true
MICT,2020-04-09,true
MIDD,2020-04-09,true
MIDF,2020-04-09,true
MIDU,2020-04-09,true
MIE,2020-04-09,true
MIK,2020-04-09,true
MILN,2020-04-09,true
MIME,2020-04-09,true
MIN,2020-04-09,true
MINC,2020-04-09,true
MIND,2020-04-09,true
MINDP,2020-04-09,true
MINI,2020-04-09,true
MINT,2020-04-09,true
MIRM,2020-04-09,true
MIST,2020-04-09,true
MITK,2020-04-09,true
MITO,2020-04-09,true
MITT,2020-04-09,true
MITT-A,2020-04-09,true
MITT-B,2020-04-09,true
MITT-C,2020-04-09,true
MIXT,2020-04-09,true
MIY,2020-04-09,true
MJ,2020-04-09,true
MJCO,2020-04-09,true
MJJ,2020-04-09,true
MJO,2020-04-09,true
MKC,2020-04-09,true
MKC.V,2020-04-09,true
MKD,2020-04-09,true
MKGI,2020-04-09,true
MKL,2020-04-09,true
MKSI,2020-04-09,true
MKTX,2020-04-09,true
MLAB,2020-04-09,true
MLCO,2020-04-09,true
MLHR,2020-04-09,true
MLI,2020-04-09,true
MLM,2020-04-09,true
MLN,2020-04-09,true
MLND,2020-04-09,true
MLNX,2020-04-09,true
MLP,2020-04-09,true
MLPA,2020-04-09,true
MLPB,2020-04-09,true
MLPC,2020-04-09,true
MLPE,2020-04-09,true
MLPG,2020-04-09,true
MLPI,2020-04-09,true
MLPO,2020-04-09,true
MLPX,2020-04-09,true
MLPY,2020-04-09,true
MLR,2020-04-09,true
MLSS,2020-04-09,true
MLTI,2020-04-09,true
MLVF,2020-04-09,true
MMAC,2020-04-09,true
MMC,2020-04-09,true
MMD,2020-04-09,true
MMI,2020-04-09,true
MMIN,2020-04-09,true
MMIT,2020-04-09,true
MMLP,2020-04-09,true
MMM,2020-04-09,true
MMP,2020-04-09,true
MMS,2020-04-09,true
MMSI,2020-04-09,true
MMT,2020-04-09,true
MMTM,2020-04-09,true
MMU,2020-04-09,true
MMX,2020-04-09,true
MMYT,2020-04-09,true
MN,2020-04-09,true
MNA,2020-04-09,true
MNCL,2020-04-09,true
MNCLU,2020-04-09,true
MNCLW,2020-04-09,true
MNDO,2020-04-09,true
MNE,2020-04-09,true
MNK,2020-04-09,true
MNKD,2020-04-09,true
MNLO,2020-04-09,true
MNOV,2020-04-09,true
MNP,2020-04-09,true
MNPR,2020-04-09,true
MNR,2020-04-09,true
MNR-C,2020-04-09,true
MNRL,2020-04-09,true
MNRO,2020-04-09,true
MNSB,2020-04-09,true
MNST,2020-04-09,true
MNTA,2020-04-09,true
MNTX,2020-04-09,true
MO,2020-04-09,true
MOAT,2020-04-09,true
MOBL,2020-04-09,true
MOD,2020-04-09,true
MODN,2020-04-09,true
MOFG,2020-04-09,true
MOG.A,2020-04-09,true
MOG.B,2020-04-09,true
MOGO,2020-04-09,true
MOGU,2020-04-09,true
MOH,2020-04-09,true
MOHO,2020-04-09,true
MOM,2020-04-09,true
MOMO,2020-04-09,true
MOO,2020-04-09,true
MOR,2020-04-09,true
MORF,2020-04-09,true
MORN,2020-04-09,true
MORT,2020-04-09,true
MOS,2020-04-09,true
MOSY,2020-04-09,true
MOTI,2020-04-09,true
MOTO,2020-04-09,true
MOTS,2020-04-09,true
MOV,2020-04-09,true
MOXC,2020-04-09,true
MPA,2020-04-09,true
MPAA,2020-04-09,true
MPB,2020-04-09,true
MPC,2020-04-09,true
MPLX,2020-04-09,true
MPV,2020-04-09,true
MPW,2020-04-09,true
MPWR,2020-04-09,true
MPX,2020-04-09,true
MQT,2020-04-09,true
MQY,2020-04-09,true
MR,2020-04-09,true
MRAM,2020-04-09,true
MRBK,2020-04-09,true
MRC,2020-04-09,true
MRCC,2020-04-09,true
MRCCL,2020-04-09,true
MRCY,2020-04-09,true
MREO,2020-04-09,true
MRGR,2020-04-09,true
MRIN,2020-04-09,true
MRK,2020-04-09,true
MRKR,2020-04-09,true
MRLN,2020-04-09,true
MRNA,2020-04-09,true
MRNS,2020-04-09,true
MRO,2020-04-09,true
MRSN,2020-04-09,true
MRTN,2020-04-09,true
MRTX,2020-04-09,true
MRUS,2020-04-09,true
MRVL,2020-04-09,true
MS,2020-04-09,true
MS-A,2020-04-09,true
MS-E,2020-04-09,true
MS-F,2020-04-09,true
MS-I,2020-04-09,true
MS-K,2020-04-09,true
MS-L,2020-04-09,true
MSA,2020-04-09,true
MSB,2020-04-09,true
MSBF,2020-04-09,true
MSBI,2020-04-09,true
MSC,2020-04-09,true
MSCI,2020-04-09,true
MSD,2020-04-09,true
MSEX,2020-04-09,true
MSFT,2020-04-09,true
MSG,2020-04-09,true
MSGE#,2020-04-09,true
MSGN,2020-04-09,true
MSGS#,2020-04-09,true
MSI,2020-04-09,true
MSM,2020-04-09,true
MSN,2020-04-09,true
MSON,2020-04-09,true
MSTR,2020-04-09,true
MSUS,2020-04-09,true
MSVB,2020-04-09,true
MT,2020-04-09,true
MTA,2020-04-09,true
MTB,2020-04-09,true
MTBC,2020-04-09,true
MTBCP,2020-04-09,true
MTC,2020-04-09,true
MTCH,2020-04-09,true
MTD,2020-04-09,true
MTDR,2020-04-09,true
MTEM,2020-04-09,true
MTEX,2020-04-09,true
MTG,2020-04-09,true
MTGP,2020-04-09,true
MTH,2020-04-09,true
MTL,2020-04-09,true
MTL-,2020-04-09,true
MTLS,2020-04-09,true
MTN,2020-04-09,true
MTNB,2020-04-09,true
MTOR,2020-04-09,true
MTP,2020-04-09,true
MTR,2020-04-09,true
MTRN,2020-04-09,true
MTRX,2020-04-09,true
MTSC,2020-04-09,true
MTSI,2020-04-09,true
MTSL,2020-04-09,true
MTT,2020-04-09,true
MTUM,2020-04-09,true
MTW,2020-04-09,true
MTX,2020-04-09,true
MTZ,2020-04-09,true
MU,2020-04-09,true
MUA,2020-04-09,true
MUB,2020-04-09,true
MUC,2020-04-09,true
MUDS,2020-04-09,true
MUDSU,2020-04-09,true
MUDSW,2020-04-09,true
MUE,2020-04-09,true
MUFG,2020-04-09,true
MUH,2020-04-09,true
MUI,2020-04-09,true
MUJ,2020-04-09,true
MUNI,2020-04-09,true
MUR,2020-04-09,true
MUS,2020-04-09,true
MUSA,2020-04-09,true
MUST,2020-04-09,true
MUTE,2020-04-09,true
MUX,2020-04-09,true
MVBF,2020-04-09,true
MVC,2020-04-09,true
MVCD,2020-04-09,true
MVF,2020-04-09,true
MVIN,2020-04-09,true
MVIS,2020-04-09,true
MVO,2020-04-09,true
MVT,2020-04-09,true
MVV,2020-04-09,true
MWA,2020-04-09,true
MWK,2020-04-09,true
MX,2020-04-09,true
MXC,2020-04-09,true
MXDE,2020-04-09,true
MXDU,2020-04-09,true
MXE,2020-04-09,true
MXF,2020-04-09,true
MXI,2020-04-09,true
MXIM,2020-04-09,true
MXL,2020-04-09,true
MYC,2020-04-09,true
MYD,2020-04-09,true
MYE,2020-04-09,true
MYF,2020-04-09,true
MYFW,2020-04-09,true
MYGN,2020-04-09,true
MYI,2020-04-09,true
MYJ,2020-04-09,true
MYL,2020-04-09,true
MYN,2020-04-09,true
MYO,2020-04-09,true
MYOK,2020-04-09,true
MYOS,2020-04-09,true
MYOV,2020-04-09,true
MYRG,2020-04-09,true
MYSZ,2020-04-09,true
MYT,2020-04-09,true
MYY,2020-04-09,true
MZA,2020-04-09,true
MZZ,2020-04-09,true
NAC,2020-04-09,true
NACP,2020-04-09,true
NAD,2020-04-09,true
NAII,2020-04-09,true
NAIL,2020-04-09,true
NAK,2020-04-09,true
NAKD,2020-04-09,true
NAN,2020-04-09,true
NANR,2020-04-09,true
NAOV,2020-04-09,true
NAPR,2020-04-09,false
NAT,2020-04-09,true
NATH,2020-04-09,true
NATI,2020-04-09,true
NATR,2020-04-09,true
NAV,2020-04-09,true
NAV-D,2020-04-09,true
NAVB,2020-04-09,true
NAVI,2020-04-09,true
NAZ,2020-04-09,true
NBACU,2020-04-09,true
NBB,2020-04-09,true
NBEV,2020-04-09,true
NBH,2020-04-09,true
NBHC,2020-04-09,true
NBIX,2020-04-09,true
NBL,2020-04-09,true
NBLX,2020-04-09,true
NBN,2020-04-09,true
NBO,2020-04-09,true
NBR,2020-04-09,true
NBR-A,2020-04-09,true
NBRV,2020-04-09,true
NBSE,2020-04-09,true
NBTB,2020-04-09,true
NBW,2020-04-09,true
NBY,2020-04-09,true
NC,2020-04-09,true
NCA,2020-04-09,true
NCB,2020-04-09,true
NCBS,2020-04-09,true
NCLH,2020-04-09,true
